id,label
7511,1
7512,0
7513,1
7514,1
7515,0
7516,1
7517,1
7518,1
7519,0
7520,1
7521,0
7522,1
7523,1
7524,1
7525,1
7526,0
7527,0
7528,1
7529,1
7530,1
7531,1
7532,0
7533,0
7534,1
7535,1
7536,1
7537,0
7538,1
7539,0
7540,0
7541,1
7542,0
7543,1
7544,1
7545,1
7546,1
7547,1
7548,1
7549,0
7550,1
7551,1
7552,0
7553,1
7554,1
7555,1
7556,0
7557,1
7558,0
7559,1
7560,0
7561,0
7562,1
7563,1
7564,0
7565,0
7566,1
7567,1
7568,0
7569,1
7570,0
7571,1
7572,1
7573,1
7574,1
7575,0
7576,1
7577,0
7578,1
7579,0
7580,0
7581,1
7582,1
7583,1
7584,1
7585,1
7586,0
7587,1
7588,1
7589,1
7590,1
7591,0
7592,0
7593,0
7594,1
7595,0
7596,0
7597,1
7598,0
7599,1
7600,0
7601,1
7602,0
7603,0
7604,1
7605,1
7606,0
7607,1
7608,1
7609,0
7610,1
7611,1
7612,1
7613,1
7614,1
7615,0
7616,0
7617,1
7618,0
7619,0
7620,0
7621,0
7622,1
7623,0
7624,0
7625,1
7626,0
7627,1
7628,0
7629,0
7630,0
7631,1
7632,0
7633,1
7634,1
7635,1
7636,1
7637,0
7638,1
7639,0
7640,0
7641,1
7642,1
7643,0
7644,1
7645,0
7646,1
7647,0
7648,1
7649,1
7650,1
7651,0
7652,1
7653,1
7654,0
7655,1
7656,1
7657,0
7658,1
7659,0
7660,1
7661,1
7662,0
7663,1
7664,1
7665,1
7666,1
7667,0
7668,1
7669,1
7670,1
7671,0
7672,1
7673,1
7674,0
7675,1
7676,1
7677,0
7678,0
7679,0
7680,1
7681,1
7682,1
7683,0
7684,1
7685,1
7686,1
7687,1
7688,1
7689,0
7690,1
7691,1
7692,1
7693,0
7694,1
7695,1
7696,1
7697,1
7698,0
7699,1
7700,1
7701,1
7702,1
7703,0
7704,0
7705,1
7706,1
7707,1
7708,1
7709,1
7710,0
7711,0
7712,1
7713,0
7714,0
7715,1
7716,0
7717,1
7718,1
7719,1
7720,1
7721,1
7722,0
7723,0
7724,1
7725,1
7726,1
7727,1
7728,1
7729,0
7730,1
7731,1
7732,0
7733,0
7734,1
7735,1
7736,1
7737,0
7738,0
7739,0
7740,1
7741,1
7742,0
7743,1
7744,0
7745,1
7746,0
7747,1
7748,0
7749,0
7750,0
7751,0
7752,1
7753,0
7754,1
7755,0
7756,1
7757,1
7758,1
7759,0
7760,0
7761,1
7762,0
7763,1
7764,1
7765,1
7766,1
7767,1
7768,1
7769,0
7770,0
7771,1
7772,1
7773,0
7774,0
7775,1
7776,1
7777,0
7778,0
7779,1
7780,1
7781,0
7782,1
7783,0
7784,1
7785,1
7786,0
7787,0
7788,1
7789,1
7790,1
7791,1
7792,0
7793,1
7794,0
7795,1
7796,1
7797,1
7798,0
7799,0
7800,0
7801,1
7802,1
7803,0
7804,0
7805,1
7806,1
7807,1
7808,1
7809,0
7810,1
7811,0
7812,1
7813,0
7814,0
7815,1
7816,1
7817,0
7818,0
7819,1
7820,0
7821,0
7822,0
7823,1
7824,1
7825,1
7826,1
7827,1
7828,0
7829,1
7830,1
7831,1
7832,1
7833,1
7834,1
7835,1
7836,1
7837,1
7838,0
7839,0
7840,0
7841,0
7842,0
7843,0
7844,1
7845,1
7846,0
7847,0
7848,0
7849,0
7850,1
7851,1
7852,0
7853,1
7854,1
7855,0
7856,0
7857,1
7858,1
7859,1
7860,0
7861,1
7862,0
7863,1
7864,1
7865,0
7866,0
7867,1
7868,1
7869,1
7870,1
7871,0
7872,0
7873,1
7874,1
7875,1
7876,1
7877,1
7878,1
7879,1
7880,1
7881,1
7882,1
7883,0
7884,1
7885,1
7886,0
7887,1
7888,0
7889,1
7890,1
7891,1
7892,1
7893,1
7894,1
7895,0
7896,0
7897,1
7898,1
7899,1
7900,1
7901,1
7902,1
7903,0
7904,1
7905,1
7906,0
7907,1
7908,1
7909,0
7910,0
7911,1
7912,1
7913,0
7914,0
7915,1
7916,1
7917,1
7918,1
7919,0
7920,0
7921,1
7922,1
7923,0
7924,0
7925,0
7926,1
7927,0
7928,1
7929,1
7930,0
7931,1
7932,0
7933,1
7934,1
7935,0
7936,1
7937,0
7938,1
7939,0
7940,1
7941,1
7942,1
7943,0
7944,1
7945,1
7946,1
7947,0
7948,0
7949,0
7950,1
7951,1
7952,1
7953,0
7954,1
7955,1
7956,1
7957,0
7958,1
7959,1
7960,1
7961,0
7962,0
7963,1
7964,0
7965,1
7966,1
7967,0
7968,0
7969,0
7970,1
7971,0
7972,1
7973,1
7974,0
7975,1
7976,1
7977,1
7978,0
7979,1
7980,1
7981,1
7982,1
7983,0
7984,0
7985,1
7986,1
7987,0
7988,0
7989,1
7990,0
7991,0
7992,1
7993,1
7994,0
7995,1
7996,1
7997,1
7998,1
7999,1
8000,1
8001,1
8002,0
8003,0
8004,0
8005,1
8006,1
8007,1
8008,1
8009,0
8010,0
8011,0
8012,1
8013,1
8014,1
8015,1
8016,0
8017,0
8018,0
8019,0
8020,1
8021,1
8022,1
8023,1
8024,1
8025,1
8026,0
8027,1
8028,1
8029,0
8030,0
8031,0
8032,1
8033,0
8034,1
8035,0
8036,0
8037,1
8038,0
8039,0
8040,1
8041,1
8042,0
8043,0
8044,1
8045,0
8046,0
8047,1
8048,0
8049,0
8050,1
8051,1
8052,1
8053,1
8054,1
8055,1
8056,0
8057,1
8058,0
8059,1
8060,0
8061,1
8062,0
8063,1
8064,1
8065,1
8066,0
8067,1
8068,1
8069,0
8070,0
8071,1
8072,1
8073,1
8074,0
8075,0
8076,0
8077,1
8078,1
8079,1
8080,0
8081,1
8082,0
8083,1
8084,1
8085,0
8086,0
8087,0
8088,1
8089,0
8090,1
8091,0
8092,1
8093,0
8094,0
8095,1
8096,0
8097,1
8098,0
8099,1
8100,1
8101,1
8102,1
8103,1
8104,0
8105,0
8106,1
8107,0
8108,0
8109,1
8110,0
8111,1
8112,0
8113,0
8114,1
8115,1
8116,1
8117,0
8118,0
8119,1
8120,0
8121,0
8122,0
8123,1
8124,1
8125,0
8126,1
8127,1
8128,1
8129,0
8130,0
8131,1
8132,1
8133,1
8134,0
8135,1
8136,1
8137,1
8138,0
8139,0
8140,0
8141,1
8142,0
8143,1
8144,1
8145,1
8146,1
8147,1
8148,0
8149,1
8150,0
8151,1
8152,1
8153,0
8154,1
8155,1
8156,1
8157,0
8158,1
8159,0
8160,1
8161,1
8162,1
8163,1
8164,1
8165,1
8166,1
8167,0
8168,1
8169,1
8170,0
8171,1
8172,0
8173,1
8174,0
8175,0
8176,1
8177,1
8178,0
8179,1
8180,0
8181,0
8182,1
8183,1
8184,1
8185,1
8186,1
8187,1
8188,1
8189,1
8190,0
8191,1
8192,1
8193,1
8194,0
8195,0
8196,1
8197,0
8198,1
8199,1
8200,1
8201,1
8202,0
8203,1
8204,1
8205,0
8206,1
8207,1
8208,1
8209,1
8210,0
8211,0
8212,1
8213,0
8214,1
8215,1
8216,0
8217,1
8218,0
8219,1
8220,0
8221,0
8222,0
8223,1
8224,1
8225,1
8226,1
8227,0
8228,1
8229,0
8230,1
8231,0
8232,1
8233,1
8234,0
8235,0
8236,1
8237,0
8238,1
8239,1
8240,1
8241,1
8242,1
8243,1
8244,0
8245,0
8246,1
8247,0
8248,0
8249,1
8250,1
8251,0
8252,1
8253,1
8254,0
8255,1
8256,1
8257,1
8258,1
8259,0
8260,1
8261,0
8262,1
8263,1
8264,1
8265,0
8266,1
8267,1
8268,0
8269,1
8270,1
8271,1
8272,1
8273,1
8274,0
8275,0
8276,0
8277,1
8278,1
8279,0
8280,0
8281,1
8282,0
8283,1
8284,0
8285,0
8286,1
8287,0
8288,0
8289,1
8290,1
8291,1
8292,1
8293,1
8294,0
8295,0
8296,0
8297,1
8298,0
8299,0
8300,0
8301,1
8302,1
8303,0
8304,1
8305,1
8306,1
8307,0
8308,0
8309,1
8310,0
8311,0
8312,0
8313,1
8314,1
8315,1
8316,0
8317,1
8318,0
8319,0
8320,1
8321,1
8322,0
8323,0
8324,1
8325,0
8326,0
8327,0
8328,1
8329,1
8330,1
8331,1
8332,0
8333,0
8334,0
8335,1
8336,1
8337,0
8338,1
8339,0
8340,1
8341,1
8342,1
8343,0
8344,1
8345,0
8346,1
8347,0
8348,0
8349,1
8350,1
8351,1
8352,1
8353,0
8354,0
8355,1
8356,0
8357,1
8358,1
8359,0
8360,1
8361,1
8362,1
8363,1
8364,1
8365,0
8366,1
8367,0
8368,0
8369,0
8370,0
8371,1
8372,1
8373,0
8374,1
8375,1
8376,1
8377,1
8378,1
8379,1
8380,1
8381,0
8382,1
8383,1
8384,1
8385,0
8386,1
8387,1
8388,1
8389,1
8390,1
8391,1
8392,1
8393,1
8394,1
8395,1
8396,0
8397,1
8398,0
8399,0
8400,1
8401,0
8402,0
8403,1
8404,1
8405,1
8406,1
8407,0
8408,0
8409,1
8410,1
8411,0
8412,1
8413,1
8414,0
8415,0
8416,0
8417,0
8418,1
8419,1
8420,1
8421,1
8422,1
8423,0
8424,1
8425,0
8426,0
8427,0
8428,0
8429,1
8430,1
8431,0
8432,1
8433,1
8434,1
8435,1
8436,1
8437,0
8438,1
8439,1
8440,0
8441,1
8442,0
8443,1
8444,0
8445,1
8446,0
8447,1
8448,1
8449,1
8450,1
8451,1
8452,1
8453,1
8454,1
8455,1
8456,0
8457,1
8458,0
8459,1
8460,0
8461,1
8462,1
8463,0
8464,1
8465,1
8466,1
8467,1
8468,1
8469,1
8470,1
8471,0
8472,1
8473,1
8474,0
8475,1
8476,0
8477,1
8478,1
8479,0
8480,1
8481,1
8482,0
8483,1
8484,1
8485,0
8486,0
8487,0
8488,1
8489,1
8490,0
8491,1
8492,0
8493,1
8494,0
8495,0
8496,0
8497,0
8498,0
8499,0
8500,1
8501,1
8502,0
8503,0
8504,1
8505,1
8506,1
8507,0
8508,0
8509,1
8510,0
8511,1
8512,0
8513,0
8514,1
8515,0
8516,1
8517,0
8518,1
8519,1
8520,0
8521,1
8522,0
8523,0
8524,0
8525,0
8526,1
8527,0
8528,0
8529,1
8530,0
8531,0
8532,1
8533,0
8534,1
8535,1
8536,1
8537,1
8538,0
8539,1
8540,0
8541,1
8542,1
8543,0
8544,0
8545,0
8546,1
8547,1
8548,0
8549,1
8550,1
8551,0
8552,1
8553,1
8554,0
8555,0
8556,1
8557,1
8558,0
8559,1
8560,1
8561,1
8562,1
8563,1
8564,1
8565,0
8566,1
8567,0
8568,1
8569,0
8570,1
8571,0
8572,1
8573,1
8574,1
8575,1
8576,1
8577,1
8578,1
8579,0
8580,1
8581,1
8582,1
8583,0
8584,1
8585,1
8586,0
8587,0
8588,1
8589,0
8590,0
8591,0
8592,0
8593,1
8594,0
8595,1
8596,1
8597,1
8598,1
8599,1
8600,0
8601,0
8602,0
8603,0
8604,1
8605,0
8606,0
8607,0
8608,0
8609,1
8610,1
8611,1
8612,1
8613,0
8614,1
8615,0
8616,0
8617,0
8618,0
8619,0
8620,1
8621,0
8622,1
8623,0
8624,1
8625,1
8626,1
8627,1
8628,0
8629,0
8630,0
8631,0
8632,0
8633,1
8634,1
8635,1
8636,1
8637,0
8638,0
8639,0
8640,1
8641,1
8642,0
8643,1
8644,0
8645,1
8646,0
8647,1
8648,1
8649,1
8650,0
8651,1
8652,0
8653,0
8654,1
8655,0
8656,1
8657,0
8658,0
8659,0
8660,1
8661,0
8662,1
8663,1
8664,1
8665,0
8666,1
8667,1
8668,0
8669,0
8670,0
8671,1
8672,1
8673,0
8674,1
8675,1
8676,0
8677,1
8678,1
8679,1
8680,0
8681,0
8682,0
8683,1
8684,0
8685,0
8686,0
8687,0
8688,1
8689,1
8690,0
8691,0
8692,0
8693,1
8694,1
8695,0
8696,1
8697,1
8698,0
8699,0
8700,0
8701,1
8702,0
8703,1
8704,1
8705,0
8706,0
8707,1
8708,0
8709,1
8710,0
8711,0
8712,1
8713,0
8714,1
8715,1
8716,1
8717,0
8718,0
8719,1
8720,0
8721,1
8722,0
8723,0
8724,1
8725,1
8726,0
8727,1
8728,1
8729,1
8730,1
8731,0
8732,1
8733,1
8734,1
8735,1
8736,1
8737,1
8738,1
8739,0
8740,0
8741,0
8742,1
8743,1
8744,1
8745,0
8746,0
8747,0
8748,0
8749,0
8750,1
8751,0
8752,0
8753,0
8754,1
8755,1
8756,0
8757,1
8758,0
8759,0
8760,1
8761,1
8762,1
8763,1
8764,1
8765,1
8766,0
8767,1
8768,1
8769,1
8770,0
8771,1
8772,0
8773,0
8774,1
8775,1
8776,0
8777,1
8778,0
8779,1
8780,1
8781,1
8782,1
8783,0
8784,0
8785,0
8786,1
8787,0
8788,1
8789,1
8790,1
8791,0
8792,1
8793,0
8794,0
8795,1
8796,1
8797,0
8798,0
8799,0
8800,1
8801,1
8802,1
8803,1
8804,1
8805,1
8806,1
8807,1
8808,0
8809,0
8810,1
8811,1
8812,0
8813,0
8814,1
8815,1
8816,1
8817,0
8818,0
8819,1
8820,1
8821,1
8822,0
8823,0
8824,1
8825,1
8826,1
8827,1
8828,1
8829,0
8830,1
8831,1
8832,0
8833,1
8834,1
8835,0
8836,0
8837,1
8838,0
8839,1
8840,0
8841,1
8842,1
8843,0
8844,1
8845,0
8846,0
8847,0
8848,1
8849,0
8850,1
8851,1
8852,1
8853,1
8854,0
8855,1
8856,0
8857,0
8858,0
8859,1
8860,0
8861,1
8862,1
8863,1
8864,0
8865,1
8866,1
8867,1
8868,1
8869,0
8870,0
8871,0
8872,0
8873,0
8874,0
8875,1
8876,0
8877,1
8878,1
8879,0
8880,1
8881,0
8882,1
8883,0
8884,1
8885,1
8886,1
8887,1
8888,1
8889,1
8890,1
8891,1
8892,1
8893,1
8894,0
8895,1
8896,1
8897,0
8898,0
8899,0
8900,0
8901,1
8902,1
8903,0
8904,0
8905,0
8906,1
8907,1
8908,1
8909,0
8910,1
8911,0
8912,0
8913,0
8914,0
8915,1
8916,1
8917,1
8918,1
8919,1
8920,0
8921,0
8922,1
8923,0
8924,1
8925,1
8926,0
8927,1
8928,0
8929,0
8930,0
8931,0
8932,1
8933,0
8934,1
8935,0
8936,0
8937,0
8938,1
8939,1
8940,0
8941,0
8942,1
8943,1
8944,0
8945,0
8946,1
8947,0
8948,1
8949,1
8950,1
8951,1
8952,1
8953,0
8954,1
8955,0
8956,1
8957,1
8958,1
8959,1
8960,1
8961,0
8962,0
8963,1
8964,1
8965,1
8966,1
8967,1
8968,1
8969,0
8970,1
8971,1
8972,1
8973,0
8974,1
8975,1
8976,1
8977,1
8978,0
8979,1
8980,0
8981,1
8982,1
8983,0
8984,0
8985,0
8986,0
8987,1
8988,1
8989,0
8990,0
8991,1
8992,0
8993,1
8994,0
8995,0
8996,1
8997,0
8998,1
8999,1
9000,1
9001,1
9002,0
9003,0
9004,0
9005,1
9006,1
9007,0
9008,1
9009,1
9010,1
9011,0
9012,1
9013,1
9014,1
9015,1
9016,0
9017,1
9018,1
9019,0
9020,0
9021,0
9022,0
9023,1
9024,1
9025,0
9026,1
9027,0
9028,1
9029,0
9030,1
9031,0
9032,1
9033,0
9034,1
9035,1
9036,1
9037,1
9038,0
9039,1
9040,1
9041,0
9042,1
9043,1
9044,1
9045,0
9046,1
9047,1
9048,0
9049,0
9050,1
9051,1
9052,0
9053,0
9054,1
9055,0
9056,1
9057,0
9058,0
9059,1
9060,1
9061,1
9062,0
9063,1
9064,1
9065,1
9066,1
9067,0
9068,1
9069,0
9070,1
9071,1
9072,1
9073,1
9074,1
9075,0
9076,1
9077,1
9078,1
9079,1
9080,0
9081,0
9082,1
9083,0
9084,1
9085,1
9086,1
9087,0
9088,0
9089,0
9090,1
9091,1
9092,1
9093,1
9094,1
9095,1
9096,1
9097,1
9098,0
9099,1
9100,0
9101,0
9102,1
9103,0
9104,1
9105,0
9106,1
9107,1
9108,0
9109,0
9110,0
9111,1
9112,1
9113,0
9114,1
9115,1
9116,0
9117,1
9118,0
9119,1
9120,1
9121,1
9122,1
9123,0
9124,0
9125,1
9126,1
9127,1
9128,1
9129,1
9130,0
9131,1
9132,1
9133,1
9134,1
9135,1
9136,1
9137,1
9138,1
9139,0
9140,0
9141,0
9142,1
9143,0
9144,0
9145,1
9146,1
9147,1
9148,0
9149,0
9150,1
9151,1
9152,0
9153,1
9154,0
9155,0
9156,0
9157,1
9158,1
9159,1
9160,1
9161,1
9162,1
9163,1
9164,0
9165,0
9166,1
9167,1
9168,0
9169,1
9170,1
9171,1
9172,0
9173,0
9174,0
9175,1
9176,0
9177,1
9178,1
9179,1
9180,1
9181,1
9182,1
9183,0
9184,0
9185,0
9186,0
9187,1
9188,0
9189,1
9190,0
9191,0
9192,1
9193,1
9194,1
9195,1
9196,1
9197,1
9198,1
9199,1
9200,1
9201,1
9202,1
9203,1
9204,1
9205,1
9206,0
9207,0
9208,1
9209,0
9210,0
9211,1
9212,1
9213,1
9214,0
9215,1
9216,1
9217,1
9218,1
9219,0
9220,1
9221,0
9222,1
9223,1
9224,1
9225,1
9226,0
9227,1
9228,0
9229,0
9230,1
9231,1
9232,0
9233,1
9234,0
9235,0
9236,0
9237,0
9238,1
9239,1
9240,0
9241,0
9242,1
9243,1
9244,0
9245,1
9246,0
9247,0
9248,0
9249,1
9250,1
9251,1
9252,1
9253,1
9254,0
9255,1
9256,1
9257,1
9258,1
9259,0
9260,0
9261,1
9262,1
9263,1
9264,1
9265,0
9266,0
9267,1
9268,1
9269,1
9270,1
9271,1
9272,0
9273,1
9274,0
9275,1
9276,0
9277,1
9278,1
9279,0
9280,0
9281,1
9282,1
9283,1
9284,1
9285,1
9286,1
9287,0
9288,0
9289,0
9290,0
9291,1
9292,0
9293,0
9294,1
9295,0
9296,1
9297,0
9298,0
9299,0
9300,0
9301,0
9302,1
9303,1
9304,0
9305,1
9306,1
9307,0
9308,1
9309,1
9310,0
9311,1
9312,1
9313,0
9314,1
9315,1
9316,0
9317,1
9318,1
9319,1
9320,1
9321,1
9322,1
9323,0
9324,0
9325,1
9326,1
9327,0
9328,0
9329,1
9330,0
9331,1
9332,0
9333,1
9334,0
9335,1
9336,1
9337,1
9338,0
9339,1
9340,1
9341,1
9342,0
9343,1
9344,1
9345,1
9346,1
9347,0
9348,0
9349,0
9350,1
9351,0
9352,0
9353,0
9354,0
9355,0
9356,1
9357,1
9358,1
9359,1
9360,1
9361,1
9362,1
9363,1
9364,1
9365,0
9366,1
9367,1
9368,0
9369,1
9370,1
9371,1
9372,1
9373,1
9374,0
9375,1
9376,0
9377,0
9378,0
9379,1
9380,1
9381,1
9382,0
9383,1
9384,0
9385,1
9386,1
9387,1
9388,1
9389,1
9390,1
9391,1
9392,0
9393,1
9394,0
9395,1
9396,0
9397,0
9398,1
9399,1
9400,0
9401,1
9402,1
9403,1
9404,0
9405,1
9406,0
9407,1
9408,1
9409,1
9410,0
9411,1
9412,1
9413,0
9414,1
9415,1
9416,0
9417,1
9418,1
9419,1
9420,0
9421,1
9422,0
9423,0
9424,0
9425,0
9426,0
9427,1
9428,1
9429,1
9430,0
9431,1
9432,1
9433,1
9434,1
9435,1
9436,1
9437,1
9438,1
9439,0
9440,0
9441,0
9442,1
9443,0
9444,1
9445,0
9446,0
9447,0
9448,0
9449,1
9450,1
9451,1
9452,1
9453,1
9454,1
9455,1
9456,1
9457,0
9458,1
9459,1
9460,0
9461,1
9462,1
9463,1
9464,0
9465,0
9466,0
9467,0
9468,1
9469,1
9470,1
9471,1
9472,1
9473,0
9474,1
9475,1
9476,0
9477,0
9478,1
9479,1
9480,1
9481,0
9482,1
9483,1
9484,0
9485,1
9486,0
9487,1
9488,1
9489,0
9490,1
9491,1
9492,1
9493,0
9494,0
9495,0
9496,1
9497,1
9498,1
9499,1
9500,0
9501,0
9502,1
9503,0
9504,1
9505,1
9506,0
9507,0
9508,0
9509,1
9510,1
9511,0
9512,0
9513,0
9514,0
9515,1
9516,1
9517,1
9518,0
9519,0
9520,1
9521,1
9522,1
9523,1
9524,1
9525,1
9526,0
9527,1
9528,0
9529,1
9530,1
9531,1
9532,1
9533,1
9534,1
9535,1
9536,1
9537,1
9538,1
9539,1
9540,1
9541,1
9542,1
9543,1
9544,0
9545,1
9546,1
9547,1
9548,1
9549,1
9550,1
9551,1
9552,0
9553,1
9554,1
9555,1
9556,0
9557,1
9558,0
9559,1
9560,1
9561,1
9562,1
9563,0
9564,0
9565,0
9566,1
9567,0
9568,1
9569,0
9570,1
9571,1
9572,0
9573,1
9574,1
9575,0
9576,0
9577,1
9578,1
9579,1
9580,0
9581,1
9582,1
9583,1
9584,1
9585,1
9586,1
9587,1
9588,0
9589,0
9590,1
9591,1
9592,1
9593,0
9594,1
9595,0
9596,1
9597,1
9598,0
9599,0
9600,1
9601,1
9602,1
9603,1
9604,1
9605,1
9606,1
9607,0
9608,0
9609,1
9610,0
9611,1
9612,0
9613,0
9614,0
9615,0
9616,1
9617,1
9618,0
9619,1
9620,1
9621,1
9622,1
9623,1
9624,0
9625,1
9626,0
9627,1
9628,1
9629,1
9630,0
9631,0
9632,1
9633,0
9634,0
9635,1
9636,1
9637,1
9638,1
9639,0
9640,1
9641,1
9642,1
9643,1
9644,0
9645,1
9646,1
9647,1
9648,1
9649,1
9650,1
9651,1
9652,1
9653,1
9654,1
9655,0
9656,0
9657,1
9658,1
9659,1
9660,0
9661,1
9662,1
9663,0
9664,0
9665,0
9666,0
9667,1
9668,1
9669,0
9670,1
9671,0
9672,1
9673,1
9674,1
9675,1
9676,1
9677,0
9678,0
9679,0
9680,1
9681,1
9682,0
9683,0
9684,0
9685,1
9686,1
9687,0
9688,0
9689,0
9690,0
9691,0
9692,1
9693,0
9694,1
9695,1
9696,0
9697,1
9698,0
9699,1
9700,1
9701,1
9702,0
9703,0
9704,1
9705,0
9706,1
9707,0
9708,1
9709,0
9710,1
9711,1
9712,1
9713,0
9714,1
9715,0
9716,1
9717,1
9718,0
9719,1
9720,0
9721,1
9722,1
9723,0
9724,0
9725,1
9726,0
9727,0
9728,0
9729,0
9730,1
9731,1
9732,0
9733,1
9734,1
9735,1
9736,1
9737,0
9738,0
9739,0
9740,1
9741,1
9742,0
9743,1
9744,1
9745,1
9746,1
9747,0
9748,0
9749,0
9750,1
9751,0
9752,0
9753,1
9754,0
9755,1
9756,1
9757,1
9758,0
9759,1
9760,0
9761,1
9762,1
9763,1
9764,1
9765,1
9766,1
9767,0
9768,0
9769,1
9770,1
9771,1
9772,1
9773,0
9774,0
9775,1
9776,0
9777,1
9778,1
9779,1
9780,0
9781,1
9782,1
9783,1
9784,0
9785,1
9786,1
9787,0
9788,0
9789,1
9790,1
9791,0
9792,1
9793,1
9794,1
9795,0
9796,0
9797,1
9798,1
9799,1
9800,0
9801,1
9802,1
9803,0
9804,1
9805,0
9806,1
9807,1
9808,1
9809,0
9810,0
9811,1
9812,1
9813,0
9814,1
9815,0
9816,1
9817,1
9818,1
9819,1
9820,1
9821,0
9822,1
9823,1
9824,1
9825,1
9826,1
9827,1
9828,0
9829,1
9830,1
9831,0
9832,1
9833,1
9834,0
9835,1
9836,1
9837,1
9838,1
9839,1
9840,1
9841,1
9842,1
9843,0
9844,0
9845,0
9846,1
9847,1
9848,0
9849,1
9850,1
9851,1
9852,1
9853,1
9854,1
9855,1
9856,1
9857,1
9858,1
9859,0
9860,0
9861,0
9862,1
9863,1
9864,1
9865,0
9866,1
9867,1
9868,0
9869,0
9870,0
9871,1
9872,1
9873,0
9874,1
9875,0
9876,0
9877,1
9878,1
9879,0
9880,0
9881,1
9882,1
9883,0
9884,0
9885,1
9886,1
9887,0
9888,1
9889,0
9890,1
9891,1
9892,0
9893,1
9894,1
9895,1
9896,1
9897,0
9898,0
9899,0
9900,1
9901,0
9902,1
9903,0
9904,0
9905,0
9906,1
9907,1
9908,0
9909,0
9910,1
9911,1
9912,1
9913,1
9914,0
9915,1
9916,0
9917,1
9918,1
9919,1
9920,1
9921,1
9922,1
9923,0
9924,1
9925,1
9926,0
9927,0
9928,0
9929,1
9930,1
9931,1
9932,1
9933,1
9934,0
9935,0
9936,1
9937,1
9938,1
9939,1
9940,0
9941,0
9942,1
9943,1
9944,1
9945,0
9946,0
9947,0
9948,0
9949,0
9950,0
9951,0
9952,1
9953,1
9954,0
9955,0
9956,1
9957,1
9958,0
9959,0
9960,1
9961,1
9962,1
9963,1
9964,1
9965,0
9966,1
9967,1
9968,0
9969,1
9970,1
9971,1
9972,1
9973,1
9974,0
9975,1
9976,1
9977,1
9978,1
9979,1
9980,0
9981,1
9982,1
9983,0
9984,0
9985,1
9986,1
9987,0
9988,0
9989,0
9990,0
9991,1
9992,1
9993,0
9994,1
9995,0
9996,1
9997,1
9998,1
9999,1
10000,1
10001,1
10002,1
10003,1
10004,1
10005,1
10006,1
10007,1
10008,1
10009,1
10010,1
10011,0
10012,0
10013,0
10014,0
10015,1
10016,0
10017,1
10018,1
10019,1
10020,0
10021,1
10022,1
10023,1
10024,1
10025,0
10026,1
10027,0
10028,1
10029,1
10030,0
10031,1
10032,0
10033,1
10034,1
10035,0
10036,1
10037,0
10038,0
10039,0
10040,0
10041,0
10042,1
10043,1
10044,0
10045,0
10046,0
10047,1
10048,1
10049,0
10050,0
10051,0
10052,1
10053,1
10054,1
10055,0
10056,1
10057,1
10058,0
10059,1
10060,0
10061,1
10062,1
10063,0
10064,1
10065,0
10066,1
10067,1
10068,1
10069,1
10070,0
10071,1
10072,0
10073,1
10074,0
10075,1
10076,1
10077,0
10078,0
10079,0
10080,0
10081,0
10082,1
10083,0
10084,1
10085,0
10086,1
10087,1
10088,1
10089,1
10090,1
10091,1
10092,1
10093,1
10094,0
10095,1
10096,1
10097,1
10098,1
10099,1
10100,1
10101,1
10102,1
10103,1
10104,1
10105,0
10106,1
10107,1
10108,0
10109,0
10110,1
10111,0
10112,1
10113,0
10114,0
10115,0
10116,1
10117,1
10118,0
10119,1
10120,1
10121,1
10122,1
10123,1
10124,0
10125,1
10126,1
10127,1
10128,0
10129,0
10130,1
10131,1
10132,1
10133,1
10134,0
10135,1
10136,1
10137,1
10138,1
10139,0
10140,0
10141,1
10142,1
10143,1
10144,0
10145,1
10146,0
10147,1
10148,1
10149,1
10150,0
10151,0
10152,1
10153,1
10154,0
10155,1
10156,1
10157,1
10158,1
10159,1
10160,1
10161,1
10162,0
10163,1
10164,1
10165,1
10166,1
10167,1
10168,0
10169,0
10170,0
10171,0
10172,0
10173,1
10174,1
10175,1
10176,1
10177,1
10178,0
10179,1
10180,1
10181,0
10182,1
10183,1
10184,1
10185,0
10186,1
10187,0
10188,0
10189,1
10190,1
10191,1
10192,1
10193,0
10194,1
10195,1
10196,1
10197,1
10198,1
10199,0
10200,0
10201,1
10202,1
10203,0
10204,0
10205,0
10206,1
10207,1
10208,0
10209,1
10210,1
10211,0
10212,0
10213,1
10214,1
10215,1
10216,0
10217,0
10218,1
10219,0
10220,0
10221,1
10222,1
10223,0
10224,1
10225,0
10226,1
10227,0
10228,1
10229,0
10230,0
10231,1
10232,0
10233,0
10234,0
10235,1
10236,0
10237,1
10238,0
10239,1
10240,1
10241,0
10242,1
10243,1
10244,1
10245,0
10246,1
10247,1
10248,0
10249,0
10250,1
10251,0
10252,1
10253,1
10254,0
10255,1
10256,1
10257,1
10258,1
10259,0
10260,0
10261,1
10262,0
10263,0
10264,1
10265,0
10266,1
10267,1
10268,0
10269,1
10270,0
10271,1
10272,1
10273,0
10274,1
10275,0
10276,0
10277,0
10278,1
10279,0
10280,1
10281,0
10282,1
10283,0
10284,1
10285,1
10286,1
10287,0
10288,1
10289,0
10290,0
10291,1
10292,1
10293,0
10294,1
10295,0
10296,1
10297,1
10298,1
10299,1
10300,0
10301,1
10302,0
10303,1
10304,1
10305,0
10306,1
10307,1
10308,1
10309,1
